NOM_CODIGO|NOM_DENOMINACION
626630|LANSOPRAZOL BEXAL 30 MG CAPSULAS  GASTRORRESISTENTES, 500 CAPSULAS GASTRORRESISTENTES
626655|LEVOTIROXINA SANOFI-SYNTHEL 175MCG 500 COMP
626663|CIPROFLOXACINO KORHISPANA 500 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
626671|ATRISCAL 400MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA
626689|NURIL CAPSULAS , 500 CAPSULAS
626697|LEVOTIROXINA SANOFI-SYNTHEL200MCG 500 COMP
626705|LIDOCAINA HIPERBARICA BRAUN 5% SOL. INY. 100 X 2 ML
626739|BLOKIUM 100 MG  500 COMPRIMIDOS
626747|BLOKIUM 50 MG   500 COMPRIMIDOS
626762|AMOXICILINA TEVA 500 MG POLVO PARA SUSPENSION ORAL , 500 SOBRES
626770|CLAVEPEN  500/125   500 COMPRIMIDOS
626788|GLUCOSADO HIPERTON FRESENIUS KABI20% 500ML12FRA
626804|ATRISCAL 400 MG 100 COMPRIMIDOS RECUBIERTOS CON PELICULA,
626812|KANTREX 1G 100 VIALES 3ML
626838|CIPROFLOXACINO KORHISPANA 250 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
626846|CIPROFLOXACINO KORHISPANA 750MG 500 COMPRIMIDOS RECUBIERTOS PEL EFG
626853|TERMALGIN 650 MG 500 COMPRIMIDOS
626861|MIDAZOLAM SALA 50MG/10ML SOLUCION INYECTABLE, 50 X 10 ML
626879|BRISFIRINA 500MG 100 INYECTABLES
626887|BRISFIRINA 1G 100 INYECTABLES
626895|BRISFIRINA CON LIDOCAINA 500MG 100 INY
626903|BRISFIRINA CON LIDOCAINA 1G 100 INY
626929|BRIZOLINA 1G 100 INYECTABLES
626937|BRIZOLINA CON LIDOCAINA 250MG 100 INY
626945|BRIZOLINA CON LIDOCAINA 500MG 100 INY
626952|BRIZOLINA CON LIDOCAINA 1G 100 INY
626960|BICLIN 125MG 50 VIALES 2 ML
626978|BICLIN 500MG/2ML  50 VIALES  SOLUCION INYECTABLE
627075|DURACEF 500MG, 500 CAPSULAS
627083|NEOPLATIN 10 MG POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 50
627091|NEOPLATIN 50 MG POLVO LIOFILIZADO PARA SOLUCION INYECTABLE 25 VIALES
627109|DURACEF 250MG/5 ML, 60ML 20 ENVASES DE SUSPENSION EXTEMPORANEA
627117|NEOPLATIN 10MG 50 VIALES 20ML
627125|NEOPLATIN 0,5 MG/ML SOLUCION INYECTABLE 25
627133|LANTOGENT 240MG 100 VIALES 3ML
627141|AMOXICILINA/ACIDO CLAVULANICO ARDINECLAV 875/125 MG COMPRIMIDOS RECUBIERTOS, 500 COMPRIMIDOS
627158|INTRAZOLINA 500 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE , 100 VIALES + 100 AMPOLLAS
627166|INTRAZOLINA 1000 MG POLVO Y DISOLVENTE  PARA SOLUCION INYECTABLE , 100 VIALES + 100 AMPOLLAS
627182|FENITOINA RUBIO, 100 AMPOLLAS DE 5 ML
627190|AMITRON 500MG 500 COMPRIMIDOS
627208|LEVOTIROXINA SANOFI-SYNTHEL 25MCG 500 COMP
627224|SUERO GLUCOSADO 5% BAXTER , 10 X 500 ML
627232|AMLODIPINO CINFA  5 MG    500 COMPRIMIDOS
627240|SUERO FISIOLOGICO BAXTER , 10 FRASCOS DE 500 ML
627257|AMLODIPINO CINFA  10 MG    500 COMPRIMIDOS EFG
627265|AMLODIPINO UR  5 MG   500 COMPRIMIDOS
627273|SUERO GLUCOSADO 10% BAXTER , 10 X 500 ML
627281|AMLODIPINO UR  10 MG   500 COMPRIMIDOS
627299|AMLODIPINO BEXAL  5 MG    500 COMPRIMIDOS EFG
627315|SUERO GLUCOSALINO BAXTER , 10 FRASCOS DE 1000 ML
627323|SUERO FISIOLOGICO BAXTER , 10 FRASCOS DE 1000 ML
627331|SUERO GLUCOPOTAS BIEF MEDIT 500ML 10 FR
627349|SUERO GLUCOSALINO BAXTER , 10 FRASCOS DE 500 ML
627356|AMLODIPINO BEXAL 10MG 500 COMPRIMIDOS EFG
627372|AMLODIPINO KERN PHARMA  5 MG    500 COMPRIMIDOS
627398|CARVEDILOL SANDOZ  25 MG   500 COMPRIMIDOS EFG
627406|SUERO GLUCOSADO 5% BAXTER , 10 X 1000 ML
627414|SUERO FISIOLOGICO BAXTER , 30 FRASCOS DE 250 ML
627430|SUERO GLUCOSADO 5% BAXTER , 30 X 250 ML
627448|SUERO GLUCOSALINO BAXTER , 30 FRASCOS DE 250 ML
627455|RANITIDINA KERN PHARMA 150 MG 500 COMPRIMIDOS
627463|CARNICOR 1G 100 VIALES BEBIBLES 10ML
627471|CARNICOR 1G 100 AMPOLLAS 5ML
627489|CARNICOR 30% 40ML SOLUCION 20 FRASCOS
627505|ARTANE 2MG 500 TABLETAS
627513|ARTANE 5MG 500 TABLETAS
627521|LEVOTIROXINA SANOFI-SYNTHEL 50MCG 500 COMP
627539|LEVOTIROXINA SANOFI-SYNTHEL 75MCG 500 COMP
627547|MINOCIN 100 MG CAPSULAS , 100 CAPSULAS
627554|FOSFOEVAC 100 FRASCOS 45ML SOL ORAL
627562|MYAMBUTOL 400 MG , 1000 GRAGEAS
627570|SYMBICORT TURBUHALER 160 MICROGRAMOS/4,5 MICROGRAMOS POLVO PARA INHALACION , 1 X 18 DOSIS
627588|EMEPROTON 40 MG CAPSULAS , 500 CAPSULAS
627596|VARIDASA 500 COMPRIMIDOS
627604|OMEPRAZOL MABO 40 MG CAPSULAS, 500 CAPSULAS
627612|CLARITROMICINA LAREQ 500MG 500 COMPRIMIDOS RECUBIERTOS
627620|CLARITROMICINA LAREQ 250MG 500 COMPRIMIDOS RECUBIERTOS EFG
627638|PIPRIL 2G 50 INYECTABLES
627646|PIPRIL IM 2G 50 INYECTABLES
627653|PIPRIL 4G 50 INYECTABLES
627661|AMLODIPINO KERN PHARMA  10 MG   500  COMPRIMIDOS EFG
627679|PENTASTARCH 10% BAXTER 7500
627695|AMLODIPINO PHARMAKERN 5MG 500 COMPRIMIDOS EFG
627703|AMLODIPINO PENSA  10 MG   500 COMPRIMIDOS
627760|PULMOTROPIC 500 CAPSULAS
627778|LISINOPRIL RATIOPHARM  5 MG   500 COMPRIMIDOS
627786|LISINOPRIL RATIOPHARM  20 MG   500 COMPRIMIDOS
627802|HEMOVAS 400 MG, GRAGEAS; 500 GRAGEAS
627810|HEMOVAS 300 MG, 100 AMPOLLAS
627828|VITAXICAM 20MG 500 CAPSULAS
627836|LISINOPRIL FARMA RATIO 5 MG COMPRIMIDOS 500
627844|FUROSEMIDA SANDOZ 20MG/2ML. SOLUCION INYECTABLE 100 AMPOLLAS DE 2 ML
627851|AMOXICILINA SMITHKLINE 1G 500 SOBRES
627869|LISINOPRIL MYLAN  5 MG   500 COMPRIMIDOS EFG
627893|CARVEDILOL ALTER 25 MG  500 COMPRIMIDOS EFG
627901|PENTASTARCH 10% BAXTER 10000
627919|CARVEDILOL ALTER  6.25 MG   500 COMPRIMIDOS EFG
627935|KONAKION 10MG 50 AMPOLLAS 1ML
627976|ENALAPRIL FARMARATIO 20 MG COMPRIMIDOS 500
627984|CEFOTAXIMA SANDOZ 2 G POLVO PARA SOLUCION INYECTABLE 50
628016|VALIUM 10 MG /2 ML SOLUCION INYECTABLE , 100 AMPOLLAS
628073|FUROSEMIDA SALA 20 MG  SOLUCION INYECTABLE, 100 AMPOLLAS DE 2 ML
628081|LEXATIN 1.5 MG CAPSULAS, 500 CAPSULAS
628107|ROHIPNOL ROCHE  INYECTABLE PARENTERAL, 50 AMPOLLAS
628115|PROSTIGMINE AMPOLLAS 50 VIALES
628123|RIVOTRIL 1 MG/1 ML SOLUCION INYECTABLE , 50 AMPOLLAS
628149|AZITROMICINA RATIOPHARM 500 MG 150 COMPRIMIDOS RECUBIERTOS CON PELICULA  EFG
628156|RIMACTAZID 150 / 75 MG COMPRIMIDOS 500
628164|LEXATIN 3MG 500 CAPSULAS
628172|FUROSEMIDA SALA 250 MG / 25 ML SOLUCION PARA PERFUSION IV, 50 VIALES DE 25 ML
628214|LISINOPRIL FARMA RATIO 20 MG COMPRIMIDOS 500
628222|CEFONICID DOMAC 1G 100 INYECTABLES IV EFG
628230|ACICLOVIR RANBAXY 200 MG 500 COMPRIMIDOS EFG
628248|ACICLOVIR RANBAXY 800 MG 500 COMPRIMIDOS EFG
628255|BOOSTRIX  VIAL , 10 VIALES
628271|BOOSTRIX  VIAL , 50 VIALES
628297|RINGER LACTATO FRESENIUS KABI SOLUCION PARA PERFUSION IV, 20 FRASCOS DE 100 ML
628321|RINGER LACTATO FRESENIUS KABI SOLUCION PARA PERFUSION IV, 20 FRASCOS DE 250 ML
628339|RINGER LACTATO FRESENIUS KABI SOLUCION PARA PERFUSION IV, 10 FRASCOS DE 500 ML
628347|RINGER LACTATO FRESENIUS KABI SOLUCION PARA PERFUSION IV, 10 FRASCOS DE 1000 ML
628354|TRAMADOL NORMON 100 MG/ 2 ML SOLUCION INYECTABLE , 100 AMPOLLAS
628370|UROKINASE VEDIM 250.000 UI, 10 VIALES LIOFILIZADO + 10 AMPOLLAS DISOLVENTE
628388|AMOXICILINA / ACIDO CLAVULANICO UR 875 / 125 MG COMPRIMIDOS, 500 COMPRIMIDOS
628396|AMOXICILINA / ACIDO CLAVULANICO UR 500 / 125 MG COMPRIMIDOS, 500 COMPRIMIDOS
628404|DORIMAN 500 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA
628412|COLESVIR 40 MG 500 COMPRIMIDOS
628420|LISINOPRIL GENERIX  5 MG   500 COMPRIMIDOS EFG
628438|LISINOPRIL GENERIX  20 MG   500 COMPRIMIDOS EFG
628446|LOVASTATINA TAMARANG 20MG COMPRIMIDOS, 500 COMPRIMIDOS
628453|LOVASTATINA TAMARANG 40MG COMPRIMIDOS, 500 COMPRIMIDOS
628479|BENCILPENICILINA SODICA 5000000 UI 100 INYECT
628487|CEFAZOLINA  SANDOZ 0,5 G  POLVO PARA SOLUCION INYECTABLE, 100 VIALES POLVO PARA SOLUCION INYECTABLE
628495|CEFAZOLINA SANDOZ 1 G POLVO PARA SOLUCION INYECTABLE, 100 VIALES
628511|SIMVASTATINA KORHISPANA 10 MG 500 COMPRIMIDOS
628529|SIMVASTATINA KORHISPANA 20 MG 500 COMPRIMIDOS EFG
628537|CEFIXIMA SANDOZ 200 MG CAPSULAS 500 CAPSULAS
628545|BENCILPENICILINA SODICA G.E.S.2000000UI100INYE
628552|HEPARINA CALCICA VEDIM 17.500 UI 100
628560|HEPARINA CALCICA VEDIM 25.000 UI 100
628578|HEPARINA CALCICA VEDIM 7.500 UI 100
628586|HEPARINA VEDIM 1% 100
628594|HEPARINA VEDIM 5% 100
628602|UROKINASE VEDIM 100.000 UI, 25 VIALES LIOFILIZADO + 25 AMPOLLAS DISOLVENTE
628610|HEPARINA CALCICA VEDIM 5.000 U.I. 100
628651|DISPERBARIUM 100G 200ML SUSPENSION 10 VASOS
628669|HEPARINA HOSPIRA 1% 100 VIALES 5ML SOLUCION INYECTABLE
628677|HEPARINA HOSPIRA  5% 100 VIALES 5ML SOLUCION INYECTABLE
628719|PROTAMINA HOSPIRA 50MG SOLUCION INYECTABLE 100 VIALES DE 5 ML
628727|SIMVASTATINA KORHISPANA  40 MG    500 COMPRIMIDOS EFG
628735|CEFIXIMA SANDOZ 400 MG CAPSULAS , 100 CAPSULAS
628743|PAROXETINA DECROX   20 MG   500 COMPRIMIDOS RECUBIERTOS PELICULA EFG
628750|NEURONTIN 800 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA
628784|CEFOTAXIMA SANDOZ 1 G POLVO PARA SOLUCION INYECTABLE 100
628792|CEFAZOLINA SANDOZ 2 G POLVO PARA SOLUCION INYECTABLE, 50 VIAL POLVO PARA SOLUCION INYECTABLE
628818|CEFIXIMA SANDOZ 100 MG / 5 ML GRANULADO PARA SUSPENSION ORAL , 20 FRASCOS DE 50 ML
628834|DISPERBARIUM ENEMA 100G 500ML 10 BOLSAS
628842|CEFIXIMA SANDOZ 100 MG / 5 ML GRANULADO PARA SUSPENSION ORAL , 20 FRASCOS DE 100 ML
628859|TRIFLUSAL LAREQ 300 MG CAPSULAS , 500 CAPSULAS
628867|TRIFUSAL SANDOZ 300 MG CAPSULAS , 500 CAPSULAS
628875|METAKES 500MG 12 CAPSULAS 500
628883|SORCICLINA 12 CAPSULAS 500
628891|CEFOTAXIMA SANDOZ 0,5 G POLVO PARA SOLUCION INYECTABLE 100
628909|MENJUGATE POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE, 5 INYECTABLE 0,5ML
628917|MENJUGATE POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE, 10 INYECTABLE 0,5ML
628925|NAPROKES 500MG 12 SUPOSITORIOS 100
628933|NAPROKES 250MG 30 CAPSULAS 500
628941|CEFAKES 500MG INYECTABLE 100
628958|QUINTAMICINA 40MG VIAL 2ML 100
628966|QUINTAMICINA 80MG VIAL 2ML 100
628974|QUINTAMICINA 240MG VIAL 3ML 100
628982|CEFAKES 1G INYECTABLE 100
629055|LISINOPRIL+HIDROCLOROTIAZIDA QUALIGEN   20/12,5 MG    500 COMPRIMIDOS
629063|SUPOGLIZ ADULTOS , 200 SUPOSITORIOS
629089|NEOMICINA 500 MG    500 COMPRIMIDOS
629097|FOSFOSODA 24,4G / 10, 8G SOLUCION ORAL , 100 FRASCOS
629105|DIOVAN 160 MG 280 COMPRIMIDOS RECUBIERTOS CON PELICULA,
629113|AMOTEIN 500 MG  SOLUCION PARA PERFUSION 20 X 100 ML
629147|AZITROMICINA RATIOPHARM 150 MG POLVO PARA SUSPENSION ORAL EN SOBRE 100
629154|SALVAPEN 500 MG CAPSULAS 500
629188|AMOXICILINA / ACIDO CLAVULANICO DOMAC 1 G / 200 MG POLVO PARA SOLUCION INYECTABLE, 100 VIALES
629196|SALVACOLON SUSPENSION 120ML 50 FRASCOS
629212|SALVAPEN 250MG POLVO 500 SOBRES
629238|SALVACOLINA SOLUCION, 20 X 100 ML
629253|AZITROMICINA KERN PHARMA 250 MG POLVO PARA SUSPENSION ORAL EN SOBRE , 100
629261|AZITROMICINA KERN PHARMA 500 MG 150 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
629279|FISIOBIL 50MG 500 CAPSULAS
629303|CO-AMOXIN 500 MG, 500 CAPSULAS
629337|TALICIX 250MG 500 COMP RECUB
629345|TALICIX 500MG 500 COMP RECUB
629402|DEFAXINA 500 MG 500 CAPSULAS
629410|LESCOL PROLIB 80 MG 490 COMPRIMIDOS DE LIBERACION PROLONGADA
629436|MELERIL-10 10MG 500 GRAGEAS
629444|MELERIL-50 50MG 500 GRAGEAS
629451|MELERIL-100 100MG 500 GRAGEAS
629469|METHERGIN 0,2 MG/ML SOLUCION INYECTABLE, 50 AMPOLLAS DE 1 ML
629485|SYNTOCINON 10 UI/ML SOLUCION INYECTABLE , 50 AMPOLLAS
629493|TERMALGIN 325MG 100 SUPOSITORIOS NINOS
629501|TERMALGIN 500 MG 500 COMPRIMIDOS
629543|DUONASA 875/125MG 500 SOBRES POLVO SUSP ORAL
629550|BISOPROLOL NORMON  5 MG   500 COMPRIMIDOS RECUBIERTOS
629964|AZITROMICINA KERN PHARMA 200 MG/5 ML POLVO PARA SUSPENSION ORAL EN FRASCO, 20 FRASCOS DE 15 ML
630046|CEFOTAXIMA BIOCHEMIE 1 G POLVO PARA SOLUCION INYECTABLE 100
630079|BISOPROLOL NORMON 10 MG  500 COMPRIMIDOS RECUBIERTOS
630103|BUPIVACAINA HIPERBARICA BRAUN 0,5% MINIPLASCO , 100 AMPOLLAS DE 4 ML
630111|GLUCOSA MEIN 5% 250ML 12 FRASCOS
630129|SIMVASTATINA PLIVA 10 MG COMPRIMIDOS EFG, 500 COMPRIMIDOS
630137|AZITROMICINA KERN PHARMA 200 MG/5 ML POLVO PARA SUSPENSION ORAL EN FRASCO, 20 FRASCOS DE 30 ML
630178|CARVEDILOL KORHISPANA  25 MG   500 COMPRIMIDOS RECUBIERTOS EFG
630186|CARVEDILOL DEPRONAL  12.5 MG   500 COMPRIMIDOS EFG
630194|CARVEDILOL KERN PHARMA  6.25 MG   500 COMPRIMIDOS RECUBIERTOS EFG
630202|CEFAZOLINA SANDOZ 2 G POLVO PARA SOLUCION PARA PERFUSION, 50 VIAL POLVO PARA SOLUCION PARA PERFUSION
630210|PRAVASTATINA RATIOPHARM 10 MG 500 COMPRIMIDOS EFG
630228|PRAVASTATINA RATIOPHARM 40 MG 500 COMPRIMIDOS
630236|PRAVASTATINA RATIOPHARM 20 MG 500 COMPRIMIDOS EFG
630244|PREVENCOR 40MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA,
630251|FURACIN 0,2% POMADA, 500 G
630269|FURACIN 0,2 % SOLUCION CUTANEA, 1000 ML
630277|SULMETIN PAPAVERINA COMPRIMIDOS, 500 COMPRIMIDOS
630301|SULMETIN PAPAVERINA SUPOSITORIOS ADULTOS, 100 SUPOSITORIOS
630319|SULMETIN PAPAVERINA SUPOSITORIOS INFANTIL, 100 SUPOSITORIOS
630343|DOLALGIAL 125MG 500 COMPRIMIDOS RECUBIERTOS
630442|PREVENCOR 20MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA
630467|CARVEDILOL KERN PHARMA  25 MG   500 COMPRIMIDOS EFG
630525|SIMVASTATINA PLIVA 20 MG COMPRIMIDOS EFG, 500 COMPRIMIDOS
630541|RETARPEN "600" 100 INYECTABLES
630558|RETARPEN "1500" 100 INYECTABLES
630566|AMIKACINA MAYNE 250 MG, 50 VIALES DE 2 ML
630574|AMIKACINA MAYNE 500 MG, 50 VIALES DE 2 ML
630582|TASEP 1G INTRAVENOSO , 100 VIALES + 100 AMPOLLAS
630590|TASEP 500 MG INTRAVENOSO , 100 VIALES + 100 AMPOLLAS
630608|TASEP 250MG INTRAVENOSO 100 INYECTABLES
630616|SEPTACEF 500MG INYECTABLE 100 VIALES
630624|SEPTACEF 1G 100 INYECTABLES
630632|SEPTACEF 500MG 500 CAPSULAS
630640|OMEPRAZOL ABDRUG 40 MG CAPSULA, 500 CAPSULAS
630657|BRITAMOX 500MG 500 CAPSULAS
630665|SIMVASTATINA PLIVA 40 MG COMPRIMIDOS EFG, 500 COMPRIMIDOS
630673|AMLODIPINO BAYVIT 10 MG COMPRIMIDOS, 500 COMPRIMIDOS
630681|NAPROXENO RATIOPHARM 250MG 500 CAPSULAS
630699|NAPROXENO RATIOPHARM 500MG SUPOSITORIOS, 100 SUPOSITORIOS
630707|BARIOPACIN 90% 100G POLVO 10 BOLSAS
630715|ATROPINA SULF SERRA PAMIES 1MG 100 AMP 1ML
630723|SUERO FISIOL ISOT SP 90MG 100 AMP 10ML
630731|PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, AMPOLLAS DE 10 ML, 100 AMPOLLAS X 10ML
630756|LEXINCEF 250MG 500 CAPSULAS
630764|PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, AMPOLLAS DE 5 ML, 100 AMPOLLAS X 5 ML
630772|SERFABIOTIC 250MG 500 SOBRES
630780|PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, AMPOLLAS DE 10 ML, 100 MPOLLAS X 10ML
630798|SERFABIOTIC 250MG 500 CAPSULAS
630806|PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, AMPOLLAS DE 5 ML, 100 AMPOLLAS X 5ML
630814|SERFABIOTIC 500MG 500 CAPSULAS
630822|SERFABIOTIC 125MG 500 SOBRES
630830|PIVAMISER 250MG 500 CAPSULAS
630848|PIVAMISER 500MG 500 CAPSULAS
630905|DORIMAN 250 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA
630913|CEFONICID EDIGEN 1 G, POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IM, 100 VIALES + 100 AMPOLLAS
630921|AMLODIPINO BAYVIT 5 MG COMPRIMIDOS, 500 COMPRIMIDOS
630939|VELOCEF VIAL POLVO O LIOFILIZADO + AMPOLLA DISOLVE 100
630947|VELOCEF FORTE 500MG 500 CAPSULAS
630954|CAPOTEN  100 MG   500 COMPRIMIDOS
630962|CAPOTEN  25 MG    500 COMPRIMIDOS
630970|CAPOTEN  50 MG    500 COMPRIMIDOS
630988|CHLOROMYCETIN CAPSULAS 500
630996|GABAPENTINA FLUOXCOMB 600 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
631010|LANSOPRAZOL CINFA  15 MG CAPSULAS GASTRORRESISTENTES , 500 CAPSULAS
631028|KETOLAR 50 MG/ML SOLUCION INYECTABLE, 25 VIALES DE 10 ML
631036|LANSOPRAZOL CINFA 30 MG CAPSULAS  GASTRORRESISTENTES , 500 CAPSULAS
631051|IBUPROFENO NORMON 600MG 500 COMPRIMIDOS RECUBIERTOS EFG
631069|CISAL 300 MG CAPSULAS , 500 CAPSULAS
631085|DEPRANCOL A.S. , 500 CAPSULAS
631093|MIDAZOLAM SANDOZ 15 MG/3 ML SOLUCION INYECTABLE , 50 AMPOLLAS
631168|IBUPROFENO NORMON 200 MG 500 COMPRIMIDOS RECUBIERTOS
631176|TOBRAMICINA NORMON 50 MG/2 ML SOL. INYEC. 100 AMP.
631192|ENALAPRIL NORMON   5 MG   500 COMPRIMIDOS
631200|CEFONICID PLIVA 1 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV, 100 VIALES+100 AMPOLLAS DISOLVEN
631218|ENALAPRIL/HIDROCLOROTIAZIDA FARMA RATIO  20/12,5 MG  100 COMPRIMIDOS
631226|TOBRAMICINA NORMON 100 MG/2 ML SOL. INYECTABLE, 100 VIALES
631234|AMOXICILINA/ACIDO CLAVULANICO MAYNE 1G/200 MG POLVO PARA SOLUCION INYECTABLE, 100 VIALES
631242|FLEBOFLEX SALINA FISIOLOGICA GRIFOLS 100 X 50 ML
631291|FLEBOFLEX SALINA FISIOLOGICA GRIFOLS 50 X 100 ML
631317|FUROSEMIDA SANDOZ 250 MG/25 ML. SOLUCION PARA PERFUSION IV 50 VIALES DE 25 ML
631325|LISINOPRIL MYLAN  20 MG   500 COMPRIMIDOS EFG
631333|FLEBOFLEX SALINA FISIOLOGICA GRIFOLS 20 X 250 ML
631341|DINISOR  60 MG    500 COMPRIMIDOS
631358|AMOXICILINA/ACIDO CLAVULANICO IPS 2 G/ 200 MG POLVO PARA SOLUCION INYECTABLE , 50 VIALES DE 100 ML
631366|AMOXICILINA / ACIDO CLAVULANICO DOMAC 2 G / 200 MG I.V. POLVO PARA PERFUSION, 50 VIALES DE 100 ML
631374|DOLOCATIL CODEINA 650/30MG 500 COMPRIMIDOS EFG
631382|AMLODIPINO ABEX  10 MG    500 COMPRIMIDOS EFG
631390|AMLODIPINO ABEX  5 MG    500 COMPRIMIDOS EFG
631408|DEQUINTOL 20 MG CAPSULAS CON MICROGRANULOS, 500 CAPSULAS
631416|PARAPLATIN 600 MG/ 60 ML SOLUCION INYECTABLE. 10 VIALES
631424|AMOXICILINA/ACIDO CLAVULANICO MAYNE 2G/200MG POLVO PARA SOLUCION INYECTABLE, 50 VIALES
631432|AUGMENTINE PLUS 1000/62.5 MG COMPRIMIDOS DE LIBERACION PROLONGADA, 500 COMPRIMIDOS
631440|ACICLOVIR SALA 250MG 50 VIAL SOL PERFUS
631457|FUROSEMIDA REIG JOFRE 250 MG/25 ML SOLUCION PARA PERFUSION IV , 50 VIALES
631465|FUROSEMIDA REIG JOFRE 20 MG/2 ML SOLUCION INYECTABLE , 100 AMPOLLAS
631481|CEFOTAXIMA NORMON 2 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV, 50 VIALES + 50 AMPOLLAS
631515|DOMPIL 500MG 500 CAPSULAS
631523|DIOVAN 80 MG 280 COMPRIMIDOS RECUBIERTOS CON PELICULA
631531|FLEBOFLEX SALINA FISIOLOGICA GRIFOLS 10 X 1000 ML
631549|FLEBOFLEX SALINA FISIOLOGICA GRIFOLS 20 X 500 ML
631556|KETOSOLAN 50MG 500 CAPSULAS
631564|LEBOPRIDE CAPSULAS 500
631572|LEBOPRIDE 200MG 500 COMPRIMIDOS
631598|NUMATOL 200MG 50 AMPOLLAS 2ML
631606|NUMATOL 500 MG SOLUCION INYECTABLE , 50 AMPOLLAS
631614|BORBALAN 500 MG CAPSULAS 500
631630|ENALAPRIL/HIDROCLOROTIAZIDA RATIOPHARM  20/12,5 MG   500 COMPRIMIDOS EFG
631663|ENALAPRIL DAVUR 10 MG   500 COMPRIMIDOS EFG
631697|EUPEN 500MG 500 CAPSULAS
631705|FURANTOINA 50 MG 500 COMPRIMIDOS
631713|FURANTOINA SUSPENSION, 10 FRASCOS CON 250 ML
631721|EUPEN 250MG POLVO 500 SOBRES
631739|DISGREN 300MG 500 CAPSULAS
631747|DISDOLEN 1200MG 500 SOBRES MONODOSIS
631762|SOLGOL  40 MG   500 COMPRIMIDOS
631788|OMEPRAZOL APHAR 20 MG CAPSULAS, 500 CAPSULAS
631796|GENTAMICINA MAYNE, 100 VIALES DE 2 ML
631804|ALDOSOMNIL 2MG 500 COMPRIMIDOS
631838|GENTAMIVAL 240MG 100 VIALES 3ML
631879|VIAFLO GLUCOSA 5% Y CLORURO SODICO 0,9% SOLUCION PARA PERFUSION IV, 20 BOLSAS
631887|ZOLIVAL 500MG 100 INYECTABLES
631895|ZOLIVAL 1000MG 100 INYECTABLES
631903|MEDIAMOX 500MG 500 CAPSULAS
631911|CEFOTAXIMA NORMON 500 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE IV, 100 VIALES+100AMPOLLAS
631929|VIAFLO GLUCOSA 2,5% Y CLORURO SODICO 0,45% SOLUCION PARA PERFUSION IV , 20 BOLSAS DE 500 ML
631937|VIAFLO GLUCOSA 3,3% Y CLORURO SODICO 0,3% SOLUCION PARA PERFUSION INTRAVENOSA , 10 BOLSAS DE 1000 ML
631952|AMLOTABS  5 MG    500 COMPRIMIDOS
631978|AZITROMICINA KERN PHARMA 500 MG POLVO PARA SUSPENSION ORA
631986|SUERO GLUCOSALINO BRAUN SOLUCION INYECTABLE 20
631994|DOXAZOSINA MIDY 2MG 500 COMPRIMIDOS
632000|VIAFLO GLUCOSA 3,3% Y CLORURO SODICO 0,3% SOLUCION PARA PERFUSION INTRAVENOSA , 20 BOLSAS DE 500 ML
632026|REMISAN 500 MG CAPSULAS ,500 CAPSULAS
632034|NORFLOXACINO QUALIGEN 400MG 500 COMPRIMIDOS RECUBIERTOS PELICULA
632042|CAPTOPRIL QUALIGEN  25 MG    500 COMPRIMIDOS
632059|CAPTOPRIL QUALIGEN  50 MG   500 COMPRIMIDOS
632091|EUDIGES 30 MG CAPSULAS GASTRORRESISTENTES 500
632125|ALDOSOMNIL 1 MG  500 COMPRIMIDOS
632141|NEISVAC-C 0,5ML SUSPENSION INYECTABLE 10 JERINGAS PRECARGADAS 0,5ML
632190|AMLODIPINO ALTER  5 MG    500 COMPRIMIDOS EFG
632208|OMEPRAZOL RATIOPHARM 40 MG CAPSULAS, 500 CAPSULAS
632281|AMOXICILINA DAVUR 1 G POLVO PARA SUSPENSION ORAL , 500 SOBRES
632372|CARVEDILOL PHARMAGENUS  25MG 500 COMPRIMIDOS EFG
632380|CASENGLICOL POLVO PARA SOLUCION ORAL,  100 SOBRES MONODOSIS DE 70G
632505|CIPROFLOXACINO FARMABION 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA 500 COMPRIMIDOS
632513|CIPROFLOXACINO SUMOL 250 MG 500 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG
